Year,City,Host_Country,Sport,Discipline,Athlete,Country,Gender,Event,Medal
1980,Moscow,RUS,Hockey,Hockey,"KUMAR, Charanjit",IND,Men,Hockey,Gold
1980,Moscow,RUS,Hockey,Hockey,"MANEYPANDA, Somaya",IND,Men,Hockey,Gold
1980,Moscow,RUS,Hockey,Hockey,"MOHAMMAD, Shahid",IND,Men,Hockey,Gold
1980,Moscow,RUS,Hockey,Hockey,"SINGH, Singh",IND,Men,Hockey,Gold
1980,Moscow,RUS,Hockey,Hockey,"SINGH, Singh",IND,Men,Hockey,Gold
1980,Moscow,RUS,Hockey,Hockey,"SURINDER, Singh",IND,Men,Hockey,Gold
1980,Moscow,RUS,Hockey,Hockey,"SYLVANUS, Dung Dung",IND,Men,Hockey,Gold
1980,Moscow,RUS,Hockey,Hockey,"ZAFAR, Zafar",IND,Men,Hockey,Gold
1980,Moscow,RUS,Hockey,Hockey,"AMAT FONTANALS, Juan",ESP,Men,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"ARBOS PERARNAU, Juan",ESP,Men,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"ARBOS SERRA, Jaime",ESP,Men,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"CABOT DURAN, Javier",ESP,Men,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"CABOT DURAN, Ricardo",ESP,Men,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"CHAVES, Miguel",ESP,Men,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"COGHEN, Juan Luis",ESP,Men,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"DE PAZ PLA, Miguel",ESP,Men,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"FABREGAS BOSCH, Francisco",ESP,Men,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"GARCIA MESSEGUER, Jose",ESP,Men,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"GARRALDA, Rafael",ESP,Men,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"MALGOSA MORERA, Santiago",ESP,Men,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"MONSALVE, Paulino",ESP,Men,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"PELLON FERNANDEZ, Juan",ESP,Men,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"ROCA PORTOLES, Carlos",ESP,Men,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"ZUMALACARREGUI, Jaime",ESP,Men,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"AKHMEROVA, Liailia",URS,Women,Hockey,Bronze
1980,Moscow,RUS,Hockey,Hockey,"BUZUNOVA, Natalia",URS,Women,Hockey,Bronze
1980,Moscow,RUS,Hockey,Hockey,"BYKOVA, Natalia",URS,Women,Hockey,Bronze
1980,Moscow,RUS,Hockey,Hockey,"EMBAKHTOVA, Tatiana",URS,Women,Hockey,Bronze
1980,Moscow,RUS,Hockey,Hockey,"FILIPPOVA, Nadezhda",URS,Women,Hockey,Bronze
1980,Moscow,RUS,Hockey,Hockey,"FROLOVA, Liudmila",URS,Women,Hockey,Bronze
1980,Moscow,RUS,Hockey,Hockey,"GLUBOKOVA, Lidia",URS,Women,Hockey,Bronze
1980,Moscow,RUS,Hockey,Hockey,"GORBATKOVA, Nelli",URS,Women,Hockey,Bronze
1980,Moscow,RUS,Hockey,Hockey,"GURYEVA, Elena",URS,Women,Hockey,Bronze
1980,Moscow,RUS,Hockey,Hockey,"INZHUVATOVA, Galina",URS,Women,Hockey,Bronze
1980,Moscow,RUS,Hockey,Hockey,"KHAM, Alina",URS,Women,Hockey,Bronze
1980,Moscow,RUS,Hockey,Hockey,"KRASNIKOVA, Natella",URS,Women,Hockey,Bronze
1980,Moscow,RUS,Hockey,Hockey,"OVECHKINA, Nadezhda",URS,Women,Hockey,Bronze
1980,Moscow,RUS,Hockey,Hockey,"SHVYGANOVA, Tatiana",URS,Women,Hockey,Bronze
1980,Moscow,RUS,Hockey,Hockey,"VIUZHANINA, Galina",URS,Women,Hockey,Bronze
1980,Moscow,RUS,Hockey,Hockey,"ZAZDRAVNYKH, Valentina",URS,Women,Hockey,Bronze
1980,Moscow,RUS,Hockey,Hockey,"BOXHALL, Arlene Nadine",ZIM,Women,Hockey,Gold
1980,Moscow,RUS,Hockey,Hockey,"CHASE, Elizabeth Muriel",ZIM,Women,Hockey,Gold
1980,Moscow,RUS,Hockey,Hockey,"CHICK, Sandra",ZIM,Women,Hockey,Gold
1980,Moscow,RUS,Hockey,Hockey,"COWLEY, Gillian Margaret",ZIM,Women,Hockey,Gold
1980,Moscow,RUS,Hockey,Hockey,"DAVIES, Patricia Joan",ZIM,Women,Hockey,Gold
1980,Moscow,RUS,Hockey,Hockey,"ENGLISH, Sarah",ZIM,Women,Hockey,Gold
1980,Moscow,RUS,Hockey,Hockey,"GEORGE, Maureen Jean",ZIM,Women,Hockey,Gold
1980,Moscow,RUS,Hockey,Hockey,"GRANT, Ann Marry Gwynne",ZIM,Women,Hockey,Gold
1980,Moscow,RUS,Hockey,Hockey,"HUGGETT, Susan",ZIM,Women,Hockey,Gold
1980,Moscow,RUS,Hockey,Hockey,"MCKILLOP, Patricia Jean",ZIM,Women,Hockey,Gold
1980,Moscow,RUS,Hockey,Hockey,"PHILLIPS, Brenda Joan",ZIM,Women,Hockey,Gold
1980,Moscow,RUS,Hockey,Hockey,"PRINSLOO, Christine",ZIM,Women,Hockey,Gold
1980,Moscow,RUS,Hockey,Hockey,"ROBERTSON, Sonia",ZIM,Women,Hockey,Gold
1980,Moscow,RUS,Hockey,Hockey,"STEWART, Anthea Doreen",ZIM,Women,Hockey,Gold
1980,Moscow,RUS,Hockey,Hockey,"VOLK, Helen",ZIM,Women,Hockey,Gold
1980,Moscow,RUS,Hockey,Hockey,"WATSON, Linda Margaret",ZIM,Women,Hockey,Gold
1980,Moscow,RUS,Hockey,Hockey,"BLAZKOVA, Milada",TCH,Women,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"CERMAKOVA, Jirina",TCH,Women,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"HAJKOVA, Jirina",TCH,Women,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"HRUBA, Berta",TCH,Women,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"HUBACKOVA, Ida",TCH,Women,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"KADLECOVA, Jirina",TCH,Women,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"KRALICKOVA, Jarmila",TCH,Women,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"KRIZOVA, Jirina",TCH,Women,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"KYSELICOVA, Alena",TCH,Women,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"LAHODOVA, Jana",TCH,Women,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"PETRICKOVA, Kveta",TCH,Women,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"PODHANYIOVA, Viera",TCH,Women,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"SRANKOVA, Iveta",TCH,Women,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"SYKOROVA, Marie",TCH,Women,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"URBANOVA, Marta",TCH,Women,Hockey,Silver
1980,Moscow,RUS,Hockey,Hockey,"VYMAZALOVA, Lenka",TCH,Women,Hockey,Silver
1980,Moscow,RUS,Judo,Judo,"EMIZH, Arambi",URS,Men,- 60 KG,Bronze
1980,Moscow,RUS,Judo,Judo,"KINCSES, Tibor",HUN,Men,- 60 KG,Bronze
1980,Moscow,RUS,Judo,Judo,"REY, Thierry",FRA,Men,- 60 KG,Gold
1980,Moscow,RUS,Judo,Judo,"RODRIGUEZ, Jose",CUB,Men,- 60 KG,Silver
1980,Moscow,RUS,Judo,Judo,"KOCMAN, Vladimir",TCH,Men,+ 95KG (Heavyweight),Bronze
1980,Moscow,RUS,Judo,Judo,"KOVACEVIC, Radomir",YUG,Men,+ 95KG (Heavyweight),Bronze
1980,Moscow,RUS,Judo,Judo,"PARISI, Angelo",FRA,Men,+ 95KG (Heavyweight),Gold
1980,Moscow,RUS,Judo,Judo,"ZAPRIANOV, Dimitar",BUL,Men,+ 95KG (Heavyweight),Silver
1980,Moscow,RUS,Judo,Judo,"NEDKOV, Ilian",BUL,Men,60 - 65KG (Half-Lightweight),Bronze
1980,Moscow,RUS,Judo,Judo,"PAWLOWSKI, Janusz",POL,Men,60 - 65KG (Half-Lightweight),Bronze
1980,Moscow,RUS,Judo,Judo,"SOLODUKHIN, Nikolai",URS,Men,60 - 65KG (Half-Lightweight),Gold
1980,Moscow,RUS,Judo,Judo,"DAMDIN, Tsendying",MGL,Men,60 - 65KG (Half-Lightweight),Silver
1980,Moscow,RUS,Judo,Judo,"DAVAADALAI, Ravdan",MGL,Men,65 - 71KG (Lightweight),Bronze
1980,Moscow,RUS,Judo,Judo,"LEHMANN, Karl-Heinz",GDR,Men,65 - 71KG (Lightweight),Bronze
1980,Moscow,RUS,Judo,Judo,"GAMBA, Ezio",ITA,Men,65 - 71KG (Lightweight),Gold
1980,Moscow,RUS,Judo,Judo,"ADAMS, Neil",GBR,Men,65 - 71KG (Lightweight),Silver
1980,Moscow,RUS,Judo,Judo,"HEINKE, Harald",GDR,Men,71 - 78KG (Half-Middleweight),Bronze
1980,Moscow,RUS,Judo,Judo,"TCHOULLOUYAN, Bernard",FRA,Men,71 - 78KG (Half-Middleweight),Bronze
1980,Moscow,RUS,Judo,Judo,"KHABARELI, Shota",URS,Men,71 - 78KG (Half-Middleweight),Gold
1980,Moscow,RUS,Judo,Judo,"FERRER, Juan",CUB,Men,71 - 78KG (Half-Middleweight),Silver
1980,Moscow,RUS,Judo,Judo,"ULTSCH, Detlef",GDR,Men,78 - 86KG (Middleweight),Bronze
1980,Moscow,RUS,Judo,Judo,"YATSKEVICH, Aleksandr",URS,Men,78 - 86KG (Middleweight),Bronze
1980,Moscow,RUS,Judo,Judo,"RÖTHLISBERGER, Jürg",SUI,Men,78 - 86KG (Middleweight),Gold
1980,Moscow,RUS,Judo,Judo,"AZCUY OLIVA, Isaac",CUB,Men,78 - 86KG (Middleweight),Silver
1980,Moscow,RUS,Judo,Judo,"LORENZ, Dietmar",GDR,Men,86 - 95KG (Half-Heavyweight),Bronze
1980,Moscow,RUS,Judo,Judo,"NUMAN, Henk",NED,Men,86 - 95KG (Half-Heavyweight),Bronze
1980,Moscow,RUS,Judo,Judo,"VAN DE WALLE, Robert",BEL,Men,86 - 95KG (Half-Heavyweight),Gold
1980,Moscow,RUS,Judo,Judo,"KHUBULURI, Tengiz",URS,Men,86 - 95KG (Half-Heavyweight),Silver
1980,Moscow,RUS,Judo,Judo,"MAPP, Arthur",GBR,Men,Open Category,Bronze
1980,Moscow,RUS,Judo,Judo,"OZSVAR, Andras",HUN,Men,Open Category,Bronze
1980,Moscow,RUS,Judo,Judo,"LORENZ, Dietmar",GDR,Men,Open Category,Gold
1980,Moscow,RUS,Judo,Judo,"PARISI, Angelo",FRA,Men,Open Category,Silver
1980,Moscow,RUS,Modern Pentathlon,Modern Pentath.,"LEDNEV, Pavel",URS,Men,Individual Competition,Bronze
1980,Moscow,RUS,Modern Pentathlon,Modern Pentath.,"STAROSTIN, Anatoli",URS,Men,Individual Competition,Gold
1980,Moscow,RUS,Modern Pentathlon,Modern Pentath.,"SZOMBATHELYI, Tamas",HUN,Men,Individual Competition,Silver
1980,Moscow,RUS,Modern Pentathlon,Modern Pentath.,"HORVATH, George",SWE,Men,Team Competition,Bronze
1980,Moscow,RUS,Modern Pentathlon,Modern Pentath.,"PETTERSSON, Lennart",SWE,Men,Team Competition,Bronze
1980,Moscow,RUS,Modern Pentathlon,Modern Pentath.,"RASMUSON, Svante",SWE,Men,Team Competition,Bronze
1980,Moscow,RUS,Modern Pentathlon,Modern Pentath.,"LEDNEV, Pavel",URS,Men,Team Competition,Gold
1980,Moscow,RUS,Modern Pentathlon,Modern Pentath.,"LIPEEV, Evgeni",URS,Men,Team Competition,Gold
1980,Moscow,RUS,Modern Pentathlon,Modern Pentath.,"STAROSTIN, Anatoli",URS,Men,Team Competition,Gold
1980,Moscow,RUS,Modern Pentathlon,Modern Pentath.,"HORVATH, Laszlo",HUN,Men,Team Competition,Silver
1980,Moscow,RUS,Modern Pentathlon,Modern Pentath.,"MARACSKO, Tibor",HUN,Men,Team Competition,Silver
1980,Moscow,RUS,Modern Pentathlon,Modern Pentath.,"SZOMBATHELYI, Tamas",HUN,Men,Team Competition,Silver
1980,Moscow,RUS,Rowing,Rowing,"CARMICHAEL, Malcolm",GBR,Men,Coxless Pair (2-),Bronze
1980,Moscow,RUS,Rowing,Rowing,"WIGGIN, Charles",GBR,Men,Coxless Pair (2-),Bronze
1980,Moscow,RUS,Rowing,Rowing,"LANDVOIGT, Bernd",GDR,Men,Coxless Pair (2-),Gold
1980,Moscow,RUS,Rowing,Rowing,"LANDVOIGT, Jörg",GDR,Men,Coxless Pair (2-),Gold
1980,Moscow,RUS,Rowing,Rowing,"PIMENOV, Nikolai",URS,Men,Coxless Pair (2-),Silver
1980,Moscow,RUS,Rowing,Rowing,"PIMENOV, Yuri",URS,Men,Coxless Pair (2-),Silver
1980,Moscow,RUS,Rowing,Rowing,"PECKA, Zdenek",TCH,Men,Double Sculls (2X),Bronze
1980,Moscow,RUS,Rowing,Rowing,"VOCHOSKA, Vaclav",TCH,Men,Double Sculls (2X),Bronze
1980,Moscow,RUS,Rowing,Rowing,"DREIFKE, Joachim",GDR,Men,Double Sculls (2X),Gold
1980,Moscow,RUS,Rowing,Rowing,"KRÖPPELIEN, Klaus",GDR,Men,Double Sculls (2X),Gold
1980,Moscow,RUS,Rowing,Rowing,"PANCIC, Zoran",YUG,Men,Double Sculls (2X),Silver
1980,Moscow,RUS,Rowing,Rowing,"STANULOV, Milorad",YUG,Men,Double Sculls (2X),Silver
1980,Moscow,RUS,Rowing,Rowing,"HOMEGHI-BULARDA, Olga",ROU,Women,Double Sculls (2X),Bronze
1980,Moscow,RUS,Rowing,Rowing,"ROSCA-RASILA, Valeria",ROU,Women,Double Sculls (2X),Bronze
1980,Moscow,RUS,Rowing,Rowing,"ALEXANDROVA-POPOVA, Larissa",URS,Women,Double Sculls (2X),Gold
1980,Moscow,RUS,Rowing,Rowing,"KHLOPTSEVA, Elena",URS,Women,Double Sculls (2X),Gold
1980,Moscow,RUS,Rowing,Rowing,"LINSE, Cornelia",GDR,Women,Double Sculls (2X),Silver
1980,Moscow,RUS,Rowing,Rowing,"WESTPHAL, Heidi",GDR,Women,Double Sculls (2X),Silver
1980,Moscow,RUS,Rowing,Rowing,"DMITRIENKO, Grigori",URS,Men,Eight With Coxswain (8+),Bronze
1980,Moscow,RUS,Rowing,Rowing,"KOKOSHIN, Viktor",URS,Men,Eight With Coxswain (8+),Bronze
1980,Moscow,RUS,Rowing,Rowing,"LUGIN, Andrei",URS,Men,Eight With Coxswain (8+),Bronze
1980,Moscow,RUS,Rowing,Rowing,"MAISTRENKO, Igor",URS,Men,Eight With Coxswain (8+),Bronze
1980,Moscow,RUS,Rowing,Rowing,"MANTSEVICH, Aleksandr",URS,Men,Eight With Coxswain (8+),Bronze
1980,Moscow,RUS,Rowing,Rowing,"NORMANTAS, Ionas",URS,Men,Eight With Coxswain (8+),Bronze
1980,Moscow,RUS,Rowing,Rowing,"PINTSKUS, Ionas",URS,Men,Eight With Coxswain (8+),Bronze
1980,Moscow,RUS,Rowing,Rowing,"TISHCHENKO, Andrei",URS,Men,Eight With Coxswain (8+),Bronze
1980,Moscow,RUS,Rowing,Rowing,"TKACHENKO, Aleksandr",URS,Men,Eight With Coxswain (8+),Bronze
1980,Moscow,RUS,Rowing,Rowing,"DOBERSCHÜTZ, Jens",GDR,Men,Eight With Coxswain (8+),Gold
1980,Moscow,RUS,Rowing,Rowing,"DÜHRING, Uwe",GDR,Men,Eight With Coxswain (8+),Gold
1980,Moscow,RUS,Rowing,Rowing,"FRIEDRICH, Jörg",GDR,Men,Eight With Coxswain (8+),Gold
1980,Moscow,RUS,Rowing,Rowing,"HÖING, Bernd",GDR,Men,Eight With Coxswain (8+),Gold
1980,Moscow,RUS,Rowing,Rowing,"KARNATZ, Ulrich",GDR,Men,Eight With Coxswain (8+),Gold
1980,Moscow,RUS,Rowing,Rowing,"KONS, Ulrich",GDR,Men,Eight With Coxswain (8+),Gold
1980,Moscow,RUS,Rowing,Rowing,"KOPPE, Hans-Peter",GDR,Men,Eight With Coxswain (8+),Gold
1980,Moscow,RUS,Rowing,Rowing,"KRAUSS, Bernd",GDR,Men,Eight With Coxswain (8+),Gold
1980,Moscow,RUS,Rowing,Rowing,"LUDWIG, Klaus-Dieter",GDR,Men,Eight With Coxswain (8+),Gold
1980,Moscow,RUS,Rowing,Rowing,"CLAY, Henry",GBR,Men,Eight With Coxswain (8+),Silver
1980,Moscow,RUS,Rowing,Rowing,"JUSTICE, Andrew",GBR,Men,Eight With Coxswain (8+),Silver
1980,Moscow,RUS,Rowing,Rowing,"MAHONEY, Chris",GBR,Men,Eight With Coxswain (8+),Silver
1980,Moscow,RUS,Rowing,Rowing,"MCDOUGALL, Duncan",GBR,Men,Eight With Coxswain (8+),Silver
1980,Moscow,RUS,Rowing,Rowing,"MCGOWAN, Malkolm",GBR,Men,Eight With Coxswain (8+),Silver
1980,Moscow,RUS,Rowing,Rowing,"MOYNIHAN, Colin",GBR,Men,Eight With Coxswain (8+),Silver
1980,Moscow,RUS,Rowing,Rowing,"PRITCHARD, John",GBR,Men,Eight With Coxswain (8+),Silver
1980,Moscow,RUS,Rowing,Rowing,"STANHOPE, Richard",GBR,Men,Eight With Coxswain (8+),Silver
1980,Moscow,RUS,Rowing,Rowing,"WHITWELL, Allan",GBR,Men,Eight With Coxswain (8+),Silver
1980,Moscow,RUS,Rowing,Rowing,"APOSTEANU, Angelica",ROU,Women,Eight With Coxswain (8+),Bronze
1980,Moscow,RUS,Rowing,Rowing,"BONDAR, Elena",ROU,Women,Eight With Coxswain (8+),Bronze
1980,Moscow,RUS,Rowing,Rowing,"BUCUR, Florica",ROU,Women,Eight With Coxswain (8+),Bronze
1980,Moscow,RUS,Rowing,Rowing,"CONSTANTINESCU, Maria",ROU,Women,Eight With Coxswain (8+),Bronze
1980,Moscow,RUS,Rowing,Rowing,"DOBRITOIU, Elena",ROU,Women,Eight With Coxswain (8+),Bronze
1980,Moscow,RUS,Rowing,Rowing,"FRINTU, Rodica",ROU,Women,Eight With Coxswain (8+),Bronze
1980,Moscow,RUS,Rowing,Rowing,"ILIUTA, Ana",ROU,Women,Eight With Coxswain (8+),Bronze
1980,Moscow,RUS,Rowing,Rowing,"PUSCATU-ARBA, Rodica",ROU,Women,Eight With Coxswain (8+),Bronze
1980,Moscow,RUS,Rowing,Rowing,"ZAGONI, Marlena",ROU,Women,Eight With Coxswain (8+),Bronze
1980,Moscow,RUS,Rowing,Rowing,"BOESLER, Martina",GDR,Women,Eight With Coxswain (8+),Gold
1980,Moscow,RUS,Rowing,Rowing,"KNETSCH-KÖPKE, Christiane",GDR,Women,Eight With Coxswain (8+),Gold
1980,Moscow,RUS,Rowing,Rowing,"LOHS-KUHN, Gabriele",GDR,Women,Eight With Coxswain (8+),Gold
1980,Moscow,RUS,Rowing,Rowing,"METZE, Karin",GDR,Women,Eight With Coxswain (8+),Gold
1980,Moscow,RUS,Rowing,Rowing,"NEISSER, Kersten",GDR,Women,Eight With Coxswain (8+),Gold
1980,Moscow,RUS,Rowing,Rowing,"RICHTER, Ilona",GDR,Women,Eight With Coxswain (8+),Gold
1980,Moscow,RUS,Rowing,Rowing,"SANDIG, Marita",GDR,Women,Eight With Coxswain (8+),Gold
1980,Moscow,RUS,Rowing,Rowing,"SCHÜTZ, Birgit",GDR,Women,Eight With Coxswain (8+),Gold
1980,Moscow,RUS,Rowing,Rowing,"WILKE, Marina",GDR,Women,Eight With Coxswain (8+),Gold
1980,Moscow,RUS,Rowing,Rowing,"FROLOVA, Nina",URS,Women,Eight With Coxswain (8+),Silver
1980,Moscow,RUS,Rowing,Rowing,"PAZIUN, Maria",URS,Women,Eight With Coxswain (8+),Silver
1980,Moscow,RUS,Rowing,Rowing,"PIVOVAROVA, Olga",URS,Women,Eight With Coxswain (8+),Silver
1980,Moscow,RUS,Rowing,Rowing,"PREOBRAZHENSKAIA, Nina",URS,Women,Eight With Coxswain (8+),Silver
1980,Moscow,RUS,Rowing,Rowing,"PRISHCHEPA, Nadezhda",URS,Women,Eight With Coxswain (8+),Silver
1980,Moscow,RUS,Rowing,Rowing,"STETSENKO, Tatiana",URS,Women,Eight With Coxswain (8+),Silver
1980,Moscow,RUS,Rowing,Rowing,"TERESHINA, Elena",URS,Women,Eight With Coxswain (8+),Silver
1980,Moscow,RUS,Rowing,Rowing,"UMANETS, Nina",URS,Women,Eight With Coxswain (8+),Silver
1980,Moscow,RUS,Rowing,Rowing,"ZHULINA, Valentina",URS,Women,Eight With Coxswain (8+),Silver
1980,Moscow,RUS,Rowing,Rowing,"BEATTIE, John",GBR,Men,Four Without Coxswain (4-),Bronze
1980,Moscow,RUS,Rowing,Rowing,"CROSS, Martin",GBR,Men,Four Without Coxswain (4-),Bronze
1980,Moscow,RUS,Rowing,Rowing,"MCNUFF, Ian",GBR,Men,Four Without Coxswain (4-),Bronze
1980,Moscow,RUS,Rowing,Rowing,"TOWNSEND, David",GBR,Men,Four Without Coxswain (4-),Bronze
1980,Moscow,RUS,Rowing,Rowing,"BRIETZKE, Siegfried",GDR,Men,Four Without Coxswain (4-),Gold
1980,Moscow,RUS,Rowing,Rowing,"DECKER, Andreas",GDR,Men,Four Without Coxswain (4-),Gold
1980,Moscow,RUS,Rowing,Rowing,"SEMMLER, Stefan",GDR,Men,Four Without Coxswain (4-),Gold
1980,Moscow,RUS,Rowing,Rowing,"THIELE, Jürgen",GDR,Men,Four Without Coxswain (4-),Gold
1980,Moscow,RUS,Rowing,Rowing,"DOLININ, Valeri",URS,Men,Four Without Coxswain (4-),Silver
1980,Moscow,RUS,Rowing,Rowing,"ELISEEV, Vitali",URS,Men,Four Without Coxswain (4-),Silver
1980,Moscow,RUS,Rowing,Rowing,"KAMKIN, Aleksei",URS,Men,Four Without Coxswain (4-),Silver
1980,Moscow,RUS,Rowing,Rowing,"KULAGIN, Aleksandr",URS,Men,Four Without Coxswain (4-),Silver
1980,Moscow,RUS,Rowing,Rowing,"KUBIAK, Ryszard",POL,Men,Four-Oared Shell With Coxswain (4-),Bronze
1980,Moscow,RUS,Rowing,Rowing,"NOWAK, Grzegorz",POL,Men,Four-Oared Shell With Coxswain (4-),Bronze
1980,Moscow,RUS,Rowing,Rowing,"STADNIUK, Ryszard",POL,Men,Four-Oared Shell With Coxswain (4-),Bronze
1980,Moscow,RUS,Rowing,Rowing,"STELLAK, Grzegorz",POL,Men,Four-Oared Shell With Coxswain (4-),Bronze
1980,Moscow,RUS,Rowing,Rowing,"TOMASIAK, Adam",POL,Men,Four-Oared Shell With Coxswain (4-),Bronze
1980,Moscow,RUS,Rowing,Rowing,"DIESSNER, Ullrich",GDR,Men,Four-Oared Shell With Coxswain (4-),Gold
1980,Moscow,RUS,Rowing,Rowing,"DIESSNER, Walter",GDR,Men,Four-Oared Shell With Coxswain (4-),Gold
1980,Moscow,RUS,Rowing,Rowing,"DÖHN, Gottfried",GDR,Men,Four-Oared Shell With Coxswain (4-),Gold
1980,Moscow,RUS,Rowing,Rowing,"GREGOR, Andreas",GDR,Men,Four-Oared Shell With Coxswain (4-),Gold
1980,Moscow,RUS,Rowing,Rowing,"WENDISCH, Dieter",GDR,Men,Four-Oared Shell With Coxswain (4-),Gold
1980,Moscow,RUS,Rowing,Rowing,"BERZINSH, Yuris",URS,Men,Four-Oared Shell With Coxswain (4-),Silver
1980,Moscow,RUS,Rowing,Rowing,"GARONSKIS, Artur",URS,Men,Four-Oared Shell With Coxswain (4-),Silver
1980,Moscow,RUS,Rowing,Rowing,"KRISHIANIS, Dimant",URS,Men,Four-Oared Shell With Coxswain (4-),Silver
1980,Moscow,RUS,Rowing,Rowing,"KRISHIANIS, Dzintars",URS,Men,Four-Oared Shell With Coxswain (4-),Silver
1980,Moscow,RUS,Rowing,Rowing,"TIKMERS, Zhorzh",URS,Men,Four-Oared Shell With Coxswain (4-),Silver
1980,Moscow,RUS,Rowing,Rowing,"CHEREMISINA, Nina",URS,Women,Four-Oared Shell With Coxswain (4-),Bronze
1980,Moscow,RUS,Rowing,Rowing,"FADEEVA, Maria",URS,Women,Four-Oared Shell With Coxswain (4-),Bronze
1980,Moscow,RUS,Rowing,Rowing,"SEMENOVA, Svetlana",URS,Women,Four-Oared Shell With Coxswain (4-),Bronze
1980,Moscow,RUS,Rowing,Rowing,"SOVETNIKOVA, Galina",URS,Women,Four-Oared Shell With Coxswain (4-),Bronze
1980,Moscow,RUS,Rowing,Rowing,"STUDNEVA, Marina",URS,Women,Four-Oared Shell With Coxswain (4-),Bronze
1980,Moscow,RUS,Rowing,Rowing,"FRÖHLICH, Silvia",GDR,Women,Four-Oared Shell With Coxswain (4-),Gold
1980,Moscow,RUS,Rowing,Rowing,"KAPHEIM, Ramona",GDR,Women,Four-Oared Shell With Coxswain (4-),Gold
1980,Moscow,RUS,Rowing,Rowing,"NOACK, Angelika",GDR,Women,Four-Oared Shell With Coxswain (4-),Gold
1980,Moscow,RUS,Rowing,Rowing,"SAALFELD, Romy",GDR,Women,Four-Oared Shell With Coxswain (4-),Gold
1980,Moscow,RUS,Rowing,Rowing,"WENZEL, Kirsten",GDR,Women,Four-Oared Shell With Coxswain (4-),Gold
1980,Moscow,RUS,Rowing,Rowing,"FILIPOVA, Nadezhda",BUL,Women,Four-Oared Shell With Coxswain (4-),Silver
1980,Moscow,RUS,Rowing,Rowing,"GUROVA, Ginka",BUL,Women,Four-Oared Shell With Coxswain (4-),Silver
1980,Moscow,RUS,Rowing,Rowing,"MODEVA, Mariika",BUL,Women,Four-Oared Shell With Coxswain (4-),Silver
1980,Moscow,RUS,Rowing,Rowing,"TODOROVA, Rita",BUL,Women,Four-Oared Shell With Coxswain (4-),Silver
1980,Moscow,RUS,Rowing,Rowing,"VELINOVA, Iskra",BUL,Women,Four-Oared Shell With Coxswain (4-),Silver
1980,Moscow,RUS,Rowing,Rowing,"GRUITCHEVA-KUBATOVA, Stoyanka",BUL,Women,Pair Without Coxswain (2-),Bronze
1980,Moscow,RUS,Rowing,Rowing,"KELBETCHEVA-BARBULOVA, Siika",BUL,Women,Pair Without Coxswain (2-),Bronze
1980,Moscow,RUS,Rowing,Rowing,"KLIER, Cornelia",GDR,Women,Pair Without Coxswain (2-),Gold
1980,Moscow,RUS,Rowing,Rowing,"STEINDORF, Ute",GDR,Women,Pair Without Coxswain (2-),Gold
1980,Moscow,RUS,Rowing,Rowing,"DLUZEWSKA, Malgorzata",POL,Women,Pair Without Coxswain (2-),Silver
1980,Moscow,RUS,Rowing,Rowing,"KOSCIANSKA, Czeslawa",POL,Women,Pair Without Coxswain (2-),Silver
1980,Moscow,RUS,Rowing,Rowing,"CELENT, Zlatko",YUG,Men,Pair-Oared Shell With Coxswain (2+),Bronze
1980,Moscow,RUS,Rowing,Rowing,"MRDULJAS, Dusko",YUG,Men,Pair-Oared Shell With Coxswain (2+),Bronze
1980,Moscow,RUS,Rowing,Rowing,"REIC, Josip",YUG,Men,Pair-Oared Shell With Coxswain (2+),Bronze
